rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
31,Florida,SEC,13-6,119.4477069998273,15,101.39972438306262,81,0.8680464772990635,31,19.985133364579713,11.014866635420281,9.985133364579719,8.014866635420283,3-3,0.6269084227698367,0.550345948297611,0.7927937841263258,0.6749339597574209,0.5503459482976113,0.764914190256172,0.7101230998757098,0.8135163645528651,108.90904427923624,102.97551194586742,111.03024457947424,102.24739523962616,119.76452913790945,102.46781712125208,121.46876827359974,108.45297321802023,0.7864093371786771,6,-0.02305212430265735,484.0,480.0,430.8375,1.1233933907795863,1.1141091478805816,0.7509743933210952,0.5,0.4708825510449885,50,221,72.3713237187062
32,Clemson,ACC,13-5,120.97269862116536,12,102.75315483023797,104,0.867289908789621,32,21.54450460454083,9.455495395459174,11.544504604540826,8.455495395459172,3-4,0.6667751460272956,0.5929351340353491,0.7828094505860689,0.6921494005185402,0.5929351340353489,0.7467172470842957,0.7237731354061597,0.7821231853450594,111.75402308780968,103.77600235321744,111.21066178396484,102.24088216650671,120.31688586647498,106.4457090464635,117.25518953556119,101.34114476382693,0.8425588748428225,5,0.04272157970835366,545.0,555.0,482.825,1.1287733650908716,1.1494848029824472,0.7272829836602637,0.42857142857142855,1.6578235073399346,27,97,66.79600103212609
33,Mississippi St.,SEC,13-6,113.29614988187808,66,96.33177939749231,21,0.8659227470313225,33,19.5057626509376,11.494237349062402,8.5057626509376,9.4942373490624,2-4,0.6155085460714257,0.5265489121806107,0.8082544195015252,0.6909353804003927,0.5265489121806106,0.8096589407813464,0.6961006781678959,0.8463656350949125,109.76073063871215,103.70350244031026,112.32245139718182,102.44508116954724,111.28823128227992,97.38296558048506,113.33741189190692,97.5622522769147,0.8485925426149143,6,-0.01792501604179564,428.0,446.0,411.47499999999997,1.040160398566134,1.0839054620572333,0.810361201421257,0.3333333333333333,0.4904155592943936,49,210,67.80412766628166
34,Oklahoma,B12,15-4,113.04588232296925,70,96.38431725673587,22,0.8621993113643298,34,20.808849412626582,10.191150587373421,8.808849412626579,9.191150587373421,3-3,0.5468791050562346,0.42064898156024516,0.8203777059642118,0.6618472438710844,0.42064898156024505,0.8360459888733568,0.6937075073637828,0.867367470832909,107.20890463198717,105.35488298285497,109.84959149141754,101.96940065249971,111.19510515358655,96.8645868103625,113.19883439173546,97.63892927509605,0.8456000628268583,5,0.05867230163942316,414.0,424.0,405.175,1.0217807120380082,1.0464614055654964,0.8438801303279294,0.5,1.737450229440623,24,69,67.68835529827184
35,Texas,B12,14-5,117.47221964635789,26,100.35347219670646,64,0.8595173259729156,35,19.25888589894648,11.741114101053519,8.258885898946481,9.741114101053519,3-3,0.5503929630759311,0.4325480923175143,0.8057235163858342,0.6637928774989866,0.4325480923175143,0.8308030001300498,0.6809290351595277,0.8536657066736939,107.19246163603107,104.21377895645493,110.4422190228921,101.12796858974679,117.60587258477783,102.16963463482917,121.52508238202267,106.2701842008947,0.8238370163102873,6,-0.005166418706567755,435.0,437.0,404.4875,1.0754349639976513,1.0803794925677555,0.8433427420021578,0.5,0.46034130412155083,51,180,67.17808032604758
36,Xavier,BE,10-9,115.85786487559534,43,99.2713908546788,46,0.8553046508371949,36,16.97784262042123,14.02215737957877,10.977842620421232,9.022157379578768,4-4,0.692680777933163,0.6120382500369889,0.8035642537904025,0.7096532339884335,0.6120382500369889,0.763341475161728,0.6678048264315904,0.7254578072954102,111.96165615495501,101.27061983940504,112.36175268423237,101.21425136946151,117.23353491137682,99.87197100898948,121.90958990609053,99.88277524754342,0.9081913193926396,8,-0.0828057554273145,620.0,593.0,556.6375,1.113830814488783,1.0653252790191101,0.7365262894092784,0.5,-1.0283765357861623,81,325,70.583271636524
37,Ohio St.,B10,13-6,116.87010360157798,35,100.26071367114727,61,0.8535631645168047,37,19.304350311740983,11.695649688259019,9.30435031174098,10.695649688259019,3-5,0.581648427476652,0.4670390692100659,0.7392362950932083,0.669707328764668,0.4670390692100659,0.7811748715196993,0.7315884781330129,0.868393842907268,108.55678699788733,104.56838874594581,111.14443701321751,102.71762551343225,116.76558780975267,102.72578739045181,130.07616503595213,111.2148911090023,0.8583366108055783,3,-0.06237676755359334,578.0,594.0,533.7625,1.0828786211095758,1.112854499894616,0.8091339224706932,0.375,-0.691097286658535,75,295,65.71793593547096
38,TCU,B12,14-5,116.90710583174345,34,100.49860420938504,65,0.8505869284031902,38,20.19317825625973,10.806821743740263,9.193178256259737,8.806821743740265,3-3,0.5320850902947062,0.3749310791601204,0.8725854477529751,0.6404795293029193,0.37493107916012064,0.8322645210727183,0.7075202545360194,0.8922701254087715,106.1611068502546,104.54159695739904,109.39351582097325,102.39085754644124,121.38445984851835,101.42535922983059,119.22773549452658,99.90355945279538,0.884274452811187,6,0.02475103514526633,452.0,444.0,415.625,1.087518796992481,1.0682706766917294,0.8121040577325903,0.5,0.8506717932041301,44,126,70.96656229460605
39,Nebraska,B10,15-5,119.10397987489362,17,103.16489693016592,111,0.8391861128847299,39,21.197791640926305,9.802208359073688,11.197791640926312,8.802208359073688,5-4,0.5813186498264514,0.388789923500711,0.8166315375579116,0.6472167460919467,0.3887899235007113,0.7893514985171259,0.7347676000016325,0.891971526075462,108.40944011931356,104.3044090855802,110.14092926805029,103.08338458187535,121.57418101409705,103.65768831590493,119.09771024945387,104.27559836577876,0.8217763465181905,6,0.05757287092194163,704.0,695.0,621.8125,1.1321740878480249,1.1177002713840587,0.7670314665746649,0.5555555555555556,1.3338085068865875,34,72,68.65082835596546
40,Villanova,BE,11-8,113.20644301090152,68,98.10587457347273,34,0.8384048653515105,40,17.39602081200528,13.60397918799472,10.39602081200528,9.603979187994723,4-4,0.673644672361181,0.629833555100153,0.7338849585950944,0.7170685120931725,0.6298335551001533,0.7650477384393332,0.6825783961530715,0.7722852610894604,111.27107813514995,102.44794247621307,112.43751861473292,101.73534718192191,110.64698196044861,97.57536278249124,119.20218264965106,104.5014084812787,0.8195994265511787,8,-0.03612774414626874,572.0,552.0,534.1125,1.0709354302698402,1.0334901355051604,0.7858229250021591,0.5,-0.5063412829744025,72,248,64.69346776630881
41,Cincinnati,B12,13-6,110.97795719592388,92,96.22385508659536,19,0.8376062820417312,41,18.75414727554058,12.245852724459422,7.7541472755405785,10.245852724459422,2-4,0.5779542497363692,0.44226915178365905,0.8719386286339081,0.6646108327342788,0.44226915178365905,0.8251909356430597,0.6959658265337326,0.876418526821066,109.53334275879581,105.0492407981146,110.37170202327566,101.41954195450998,105.49874525046296,90.62283411553365,106.89191259496101,93.86288462660418,0.8167985100567379,6,-0.01357525157903039,418.0,416.0,421.58750000000003,0.9914904972277403,0.9867465235567942,0.8018170891476353,0.3333333333333333,-0.13165425255907393,62,198,68.56964591572942
42,Boise St.,MWC,14-5,110.9783141250697,91,96.30805852377023,20,0.8362384506598809,42,21.415013915441634,9.584986084558368,12.415013915441632,5.584986084558368,5-1,0.5974765395109264,0.5533271041158495,0.6931336495335928,0.6307344082351918,0.5533271041158495,0.6866396834324943,0.7546414812918861,0.786861484862355,110.31564009357669,102.66053479570728,110.85023332623933,102.67332509847593,107.07813173290656,93.76317437201082,106.8955859276324,89.51861502070506,0.8849503968858369,5,0.04506343607250696,410.0,385.0,391.08750000000003,1.0483587432479944,0.9844344296353117,0.683392700381945,0.8333333333333334,0.9815879417929582,38,92,67.38434876137278
43,Utah St.,MWC,17-2,115.091285954526,53,100.04121389938575,56,0.8336401594808421,43,24.517185309980928,6.482814690019066,12.517185309980933,5.482814690019066,5-1,0.5057197578440763,0.45381511637063165,0.6181798143698729,0.5782449408412513,0.45381511637063193,0.6681109251811427,0.7963717179827768,0.8693364022587446,108.41358552228272,105.32771416933372,109.64407232223503,104.1454543635431,119.71111063133233,101.88232539785767,107.02991219497014,100.86587315058895,0.6642166205145227,2,0.13189267408870442,504.0,438.0,419.27500000000003,1.202075010434679,1.0446604257348995,0.6930764805867778,0.8333333333333334,2.5616838765835306,11,10,69.36686445344742
44,Colorado St.,MWC,15-4,117.7570015148749,23,102.40190350001613,98,0.8329604766396095,44,22.746702582324257,8.253297417675745,10.746702582324255,7.253297417675746,3-3,0.6022519979632011,0.535453037961884,0.7469830779660546,0.6314546662909782,0.535453037961884,0.7007891756397687,0.7648226930331491,0.8239881552609288,112.21039855508829,104.17143101169869,111.81317396792085,103.71612489984912,111.42898459296767,102.35802223807099,119.35232085007533,99.53113612096666,0.8897810607524781,7,0.10584539315068375,426.0,431.0,401.23749999999995,1.061715318234213,1.0741767656313281,0.6776922244766257,0.5,2.06090748264048,21,27,66.61236768443015
